AIRPORT;TIME;FLIGHT;TO/FROM;AIRLINE;AIRCRAFT;STATUS;TYPE
SUB;3:10:00 PM;JT983;PKU;Lion Air ;B739 (PK-LGP) ;Landed 2:59 PM;Arrival
SUB;3:10:00 PM;JT920;PKU;Lion Air ;738;Unknown;Arrival
SUB;3:15:00 PM;JT709;UPG;Lion Air ;B739 (PK-LKM) ;Landed 3:47 PM;Arrival
SUB;3:15:00 PM;ID6347;BEJ;Batik Air ;A320 (PK-LUO) ;Landed 3:11 PM;Arrival
SUB;3:15:00 PM;JT785;UPG;Lion Air ;738;Unknown;Arrival
SUB;3:15:00 PM;JT3881;UPG;Lion Air ;738;Unknown;Arrival
SUB;3:20:00 PM;JT921;DPS;Lion Air ;739;Unknown;Arrival
SUB;3:25:00 PM;ID6586;CGK;Batik Air ;B738 (PK-LZZ) ;Landed 3:15 PM;Arrival
SUB;3:35:00 PM;GA310;CGK;Garuda Indonesia ;B738 (PK-GFP) ;Landed 3:35 PM;Arrival
SUB;3:40:00 PM;SQ926;SIN;Singapore Airlines ;B38M (9V-MBG) ;Landed 3:22 PM;Arrival
SUB;3:45:00 PM;SJ567;UPG;Sriwijaya Air ;738;Unknown;Arrival
SUB;3:50:00 PM;QG174;HLP;Citilink ;A320 (PK-GQF) ;Landed 3:28 PM;Arrival
SUB;3:55:00 PM;JT692;CGK;Lion Air ;B739 (PK-LHR) ;Landed 4:05 PM;Arrival
SUB;4:00:00 PM;IP206;CGK;Pelita Air ;A320 (PK-PWF) ;Landed 4:08 PM;Arrival
SUB;4:10:00 PM;JT865;LOP;Lion Air ;B739 (PK-LGL) ;Landed 4:34 PM;Arrival
SUB;4:15:00 PM;JT223;BDJ;Lion Air ;B739 (PK-LHI) ;Landed 4:13 PM;Arrival
SUB;4:15:00 PM;JT879;AMQ;Lion Air ;738;Unknown;Arrival
SUB;4:15:00 PM;JT972;BTH;Lion Air ;B739 (PK-LGS) ;Landed 5:03 PM;Arrival
SUB;4:20:00 PM;IU619;BPN;Super Air Jet ;A320 (PK-STS) ;Landed 4:54 PM;Arrival
SUB;4:25:00 PM;IU727;LBJ;Super Air Jet ;A320 (PK-SJV) ;Landed 4:24 PM;Arrival
SUB;4:25:00 PM;QG306;UPG;Citilink ;A20N (PK-GTE) ;Landed 4:39 PM;Arrival
SUB;4:30:00 PM;JT919;DPS;Lion Air ;B738 (PK-LPL) ;Landed 6:14 PM;Arrival
SUB;4:35:00 PM;ID6578;CGK;Batik Air ;A320 (PK-BKR) ;Landed 5:18 PM;Arrival
SUB;4:45:00 PM;JT695;KOE;Lion Air (Bukalapak Livery) ;B739 (PK-LHH) ;Landed 5:00 PM;Arrival
SUB;5:00:00 PM;QG176;HLP;Citilink Garuda Indonesia ;A320 (PK-GQT) ;Landed 5:54 PM;Arrival
SUB;5:00:00 PM;QG718;CGK;Citilink ;A320 (PK-GLI) ;Landed 6:37 PM;Arrival
SUB;5:05:00 PM;IU541;UPG;Super Air Jet ;320;Unknown;Arrival
SUB;5:05:00 PM;QG669;DPS;Citilink ;A320 (PK-GQR) ;Landed 5:40 PM;Arrival
SUB;5:10:00 PM;IU637;BDJ;Super Air Jet ;A320 (PK-SJH) ;Landed 5:38 PM;Arrival
SUB;5:20:00 PM;ID6137;UPG;Batik Air ;A320 (PK-LAZ) ;Landed 5:22 PM;Arrival
SUB;5:25:00 PM;ID6306;CGK;Batik Air ;B738 (PK-LDM) ;Unknown;Arrival
SUB;5:35:00 PM;IP622;BPN;Pelita Air ;A320 (PK-PWH) ;Landed 5:29 PM;Arrival
SUB;5:40:00 PM;GA320;CGK;Garuda Indonesia ;B738 (PK-GUA) ;Landed 5:25 PM;Arrival
SUB;5:45:00 PM;GA349;DPS;Garuda Indonesia ;B738 (PK-GNH) ;Landed 5:34 PM;Arrival
SUB;5:50:00 PM;JT923;DPS;Lion Air ;B739 (PK-LGP) ;Landed 6:32 PM;Arrival
SUB;5:50:00 PM;SQ928;SIN;Singapore Airlines ;B38M (9V-MBB) ;Landed 5:46 PM;Arrival
SUB;5:55:00 PM;IU543;UPG;Super Air Jet ;320;Unknown;Arrival
SUB;6:00:00 PM;JT727;KDI;Lion Air ;B738 (PK-LOH) ;Landed 6:23 PM;Arrival
SUB;6:00:00 PM;CX779;HKG;Cathay Pacific ;A333 (B-LAP) ;Landed 6:04 PM;Arrival
SUB;6:20:00 PM;JT801;UPG;Lion Air ;B739 (PK-LSL) ;Landed 6:26 PM;Arrival
SUB;6:20:00 PM;QG172;HLP;Citilink ;A320 (PK-GQQ) ;Landed 6:20 PM;Arrival
SUB;6:25:00 PM;ID6576;CGK;Batik Air ;B738 (PK-LDM) ;Landed 8:50 PM;Arrival
SUB;6:25:00 PM;QG949;BTH;Citilink ;A320 (PK-GLM) ;Landed 7:24 PM;Arrival
SUB;6:30:00 PM;IU617;BPN;Super Air Jet ;A320 (PK-STI) ;Landed 7:06 PM;Arrival
SUB;6:35:00 PM;IU183;KUL;Super Air Jet ;A320 (PK-SAK) ;Landed 7:00 PM;Arrival
SUB;6:40:00 PM;JT731;BPN;Lion Air ;B739 (PK-LHP) ;Landed 8:12 PM;Arrival
SUB;6:55:00 PM;QG489;BDJ;Citilink ;A320 (PK-GQP) ;Landed 8:07 PM;Arrival
SUB;7:00:00 PM;QG435;BPN;Citilink ;A320 (PK-GQH) ;Landed 7:20 PM;Arrival
SUB;7:05:00 PM;ID7519;HLP;Batik Air ;A320 (PK-LUO) ;Landed 7:46 PM;Arrival
SUB;7:05:00 PM;JT803;UPG;Lion Air ;739;Unknown;Arrival
SUB;7:10:00 PM;GA326;CGK;Garuda Indonesia ;B738 (PK-GFV) ;Landed 7:11 PM;Arrival
SUB;7:10:00 PM;IP202;CGK;Pelita Air ;A320 (PK-PWD) ;Landed 7:07 PM;Arrival
SUB;7:10:00 PM;QZ325;KUL;AirAsia (AirAsia Mobile App Livery) ;A320 (PK-AZU) ;Landed 6:57 PM;Arrival
SUB;7:15:00 PM;QG736;CGK;Citilink ;A320 (PK-GQJ) ;Landed 7:15 PM;Arrival
SUB;7:25:00 PM;ID6588;CGK;Batik Air ;738;Unknown;Arrival
SUB;7:45:00 PM;JT369;BPN;Lion Air ;739;Unknown;Arrival
SUB;7:45:00 PM;QG722;CGK;Citilink (Retro Livery) ;A320 (PK-GQI) ;Landed 8:03 PM;Arrival
SUB;7:50:00 PM;ID7521;HLP;Batik Air ;A320 (PK-LUI) ;Landed 8:31 PM;Arrival
SUB;7:55:00 PM;JT883;UPG;Lion Air ;B739 (PK-LSP) ;Landed 8:37 PM;Arrival
SUB;7:55:00 PM;JT3853;UPG;Lion Air ;738;Unknown;Arrival
SUB;8:00:00 PM;JT997;UPG;Lion Air ;738;Unknown;Arrival
SUB;8:15:00 PM;BI795;BWN;Royal Brunei Airlines ;A20N (V8-RBF) ;Landed 7:53 PM;Arrival
SUB;8:15:00 PM;GA328;CGK;Garuda Indonesia ;B738 (PK-GNF) ;Landed 8:27 PM;Arrival
SUB;8:15:00 PM;QG495;BDJ;Citilink ;A320 (PK-GQF) ;Landed 8:20 PM;Arrival
SUB;8:25:00 PM;GA855;SIN;Garuda Indonesia ;B738 (PK-GFF) ;Landed 8:24 PM;Arrival
SUB;8:25:00 PM;ID6574;CGK;Batik Air ;738;Canceled;Arrival
SUB;8:25:00 PM;ID6855;CGK;Batik Air ;32A ;Scheduled;Arrival
SUB;8:30:00 PM;QZ327;KUL;AirAsia ;A320 (PK-AZM) ;Landed 8:44 PM;Arrival
SUB;8:30:00 PM;QZ393;JHB;AirAsia ;A320 (PK-AZL) ;Landed 8:16 PM;Arrival
SUB;8:40:00 PM;QG726;CGK;Citilink ;A320 (PK-GLU) ;Scheduled;Arrival
SUB;8:45:00 PM;JT885;UPG;Lion Air ;739;Scheduled;Arrival
SUB;9:40:00 PM;QG9720;CGK;Citilink ;A320 (PK-GQN) ;Estimated 9:29 PM;Arrival
SUB;9:45:00 PM;QG9437;BPN;Citilink ;A320 (PK-GQR) ;Estimated 9:41 PM;Arrival
SUB;5:00:00 AM;ID6589;CGK;Batik Air ;B738 (PK-LDO) ;Departed 5:14 AM;Departure
SUB;5:00:00 AM;IU610;BPN;Super Air Jet ;A320 (PK-SAY) ;Departed 5:10 AM;Departure
SUB;5:00:00 AM;ID7508;HLP;Batik Air ;A320 (PK-LUQ) ;Departed 5:07 AM;Departure
SUB;5:00:00 AM;JT786;UPG;Lion Air ;B738 (PK-LJS) ;Departed 5:18 AM;Departure
SUB;5:00:00 AM;JT852;UPG;Lion Air ;738;Unknown;Departure
SUB;5:00:00 AM;QZ320;KUL;AirAsia ;A320 (PK-AZM) ;Departed 5:17 AM;Departure
SUB;5:10:00 AM;QG430;BPN;Citilink ;A20N (PK-GTA) ;Departed 5:12 AM;Departure
SUB;5:20:00 AM;ID6136;UPG;Batik Air ;A320 (PK-BKY) ;Departed 5:39 AM;Departure
SUB;5:20:00 AM;ID8136;UPG;Batik Air ;738;Unknown;Departure
SUB;5:50:00 AM;JT690;KOE;Lion Air ;B739 (PK-LHJ) ;Departed 6:15 AM;Departure
SUB;5:55:00 AM;JT646;LOP;Lion Air ;B739 (PK-LHS) ;Departed 6:17 AM;Departure
SUB;5:55:00 AM;QG725;CGK;Citilink ;A320 (PK-GQO) ;Departed 5:45 AM;Departure
SUB;6:00:00 AM;ID6577;CGK;Batik Air ;738;Canceled;Departure
SUB;6:00:00 AM;IU640;AAP;Super Air Jet ;A320 (PK-SJV) ;Departed 7:38 AM;Departure
SUB;6:00:00 AM;IU706;DPS;Super Air Jet ;A320 (PK-SJL) ;Departed 6:13 AM;Departure
SUB;6:00:00 AM;JT266;BPN;Lion Air ;B739 (PK-LHP) ;Departed 6:19 AM;Departure
SUB;6:00:00 AM;JT708;UPG;Lion Air ;739;Canceled;Departure
SUB;6:00:00 AM;JT868;TTE;Lion Air ;B738 (PK-LOH) ;Departed 6:06 AM;Departure
SUB;6:10:00 AM;QG670;LOP;Citilink ;A320 (PK-GQS) ;Departed 5:59 AM;Departure
SUB;6:20:00 AM;QZ328;KUL;AirAsia ;A320 (PK-AZA) ;Departed 6:12 AM;Departure
SUB;6:30:00 AM;IU540;UPG;Super Air Jet ;A320 (PK-SJZ) ;Departed 6:47 AM;Departure
SUB;6:30:00 AM;IU634;BDJ;Super Air Jet ;A320 (PK-SAO) ;Departed 6:45 AM;Departure
SUB;7:00:00 AM;JT882;UPG;Lion Air ;739;Canceled;Departure
SUB;7:00:00 AM;JT971;BTH;Lion Air ;B739 (PK-LGS) ;Departed 7:29 AM;Departure
SUB;7:00:00 AM;ID6135;PKN;Batik Air ;A320 (PK-LUO) ;Departed 7:17 AM;Departure
SUB;7:05:00 AM;GA305;CGK;Garuda Indonesia ;B738 (PK-GMF) ;Departed 7:08 AM;Departure
SUB;7:05:00 AM;GA854;SIN;Garuda Indonesia ;B738 (PK-GFF) ;Departed 7:21 AM;Departure
SUB;7:15:00 AM;ID6597;CGK;Batik Air ;32A ;Canceled;Departure
SUB;7:35:00 AM;QG460;AAP;Citilink ;A320 (PK-GQH) ;Departed 7:36 AM;Departure
SUB;7:45:00 AM;JT748;MDC;Lion Air ;B739 (PK-LHO) ;Departed 8:04 AM;Departure
SUB;7:45:00 AM;ID7510;HLP;Batik Air ;A320 (PK-BKT) ;Departed 8:00 AM;Departure
SUB;7:55:00 AM;JT693;CGK;Lion Air ;B739 (PK-LST) ;Departed 8:14 AM;Departure
SUB;8:00:00 AM;IP621;BPN;Pelita Air ;A320 (PK-PWL) ;Departed 7:55 AM;Departure
SUB;8:00:00 AM;QG307;UPG;Citilink ;A20N (PK-GTE) ;Departed 8:43 AM;Departure
SUB;8:10:00 AM;IU612;BPN;Super Air Jet ;A320 (PK-STC) ;Departed 8:17 AM;Departure
SUB;8:15:00 AM;ID6309;CGK;Batik Air ;A320 (PK-BKO) ;Estimated dep. 8:23 AM;Departure
SUB;8:15:00 AM;QG713;CGK;Citilink ;A320 (PK-GLO) ;Departed 8:41 AM;Departure
SUB;8:20:00 AM;CX780;HKG;Cathay Pacific ;A333 (B-LAF) ;Departed 8:29 AM;Departure
SUB;8:45:00 AM;JT260;BPN;Lion Air ;B739 (PK-LHP) ;Departed 11:14 AM;Departure
SUB;8:50:00 AM;JT3318;BDJ;Lion Air (20 years Sticker) ;B739 (PK-LHM) ;Departed 9:10 AM;Departure
SUB;8:55:00 AM;JT314;AAP;Lion Air ;B738 (PK-LJV) ;Departed 9:12 AM;Departure
SUB;8:55:00 AM;QG177;HLP;Citilink ;A320 (PK-GQF) ;Departed 8:52 AM;Departure
SUB;9:00:00 AM;JT682;PKY;Lion Air ;B739 (PK-LFY) ;Departed 9:05 AM;Departure
SUB;9:00:00 AM;QZ322;KUL;AirAsia ;A320 (PK-AZL) ;Departed 8:57 AM;Departure
SUB;9:10:00 AM;JT990;DPS;Lion Air ;B739 (PK-LHI) ;Departed 9:14 AM;Departure
SUB;9:15:00 AM;ID6581;CGK;Batik Air ;32A ;Canceled;Departure
SUB;9:20:00 AM;GA342;DPS;Garuda Indonesia ;B738 (PK-GNH) ;Departed 9:43 AM;Departure
SUB;9:20:00 AM;JT982;PKU;Lion Air ;B739 (PK-LGP) ;Departed 9:25 AM;Departure
SUB;9:20:00 AM;JT929;PKU;Lion Air ;738;Unknown;Departure
SUB;9:25:00 AM;IU548;UPG;Super Air Jet ;320;Unknown;Departure
SUB;9:25:00 AM;QG715;CGK;Citilink ;A320 (PK-GLE) ;Departed 9:54 AM;Departure
SUB;9:25:00 AM;QG486;BDJ;Citilink ;A320 (PK-GQS) ;Departed 9:32 AM;Departure
SUB;9:30:00 AM;GA311;CGK;Garuda Indonesia ;B738 (PK-GMV) ;Departed 9:57 AM;Departure
SUB;9:30:00 AM;IU614;BPN;Super Air Jet ;A320 (PK-STI) ;Departed 9:59 AM;Departure
SUB;9:35:00 AM;JT822;LOP;Lion Air ;B739 (PK-LGL) ;Departed 10:23 AM;Departure
SUB;9:35:00 AM;IP201;CGK;Pelita Air ;A320 (PK-PWK) ;Departed 9:46 AM;Departure
SUB;9:40:00 AM;JT878;AMQ;Lion Air ;738;Unknown;Departure
SUB;9:50:00 AM;IW1804;SMQ;Wings Air ;AT76 (PK-WHK) ;Departed 10:01 AM;Departure
SUB;10:00:00 AM;IU182;KUL;Super Air Jet ;A320 (PK-SJL) ;Departed 10:11 AM;Departure
SUB;10:00:00 AM;MH870;KUL;Malaysia Airlines ;B738 (9M-MXH) ;Departed 10:13 AM;Departure
SUB;10:10:00 AM;ID6585;CGK;Batik Air ;B738 (PK-LZT) ;Departed 10:25 AM;Departure
SUB;10:10:00 AM;SQ923;SIN;Singapore Airlines ;A359 (9V-SHL) ;Departed 10:37 AM;Departure
SUB;10:20:00 AM;IU632;BDJ;Super Air Jet ;A320 (PK-SJH) ;Departed 10:58 AM;Departure
SUB;10:20:00 AM;TR263;SIN;Scoot ;A20N (9V-TNC) ;Departed 10:33 AM;Departure
SUB;10:20:00 AM;QG350;UPG;Citilink ;A20N (PK-GTD) ;Departed 10:31 AM;Departure
SUB;10:30:00 AM;JT262;BPN;Lion Air ;B739 (PK-LHP) ;Estimated dep. 11:14 AM;Departure
SUB;10:30:00 AM;JT973;BTH;Lion Air ;B739 (PK-LHT) ;Departed 11:10 AM;Departure
SUB;10:35:00 AM;JT706;UPG;Lion Air ;B739 (PK-LGY) ;Departed 11:48 AM;Departure
SUB;10:35:00 AM;JT994;UPG;Lion Air ;738;Unknown;Departure
SUB;10:35:00 AM;JT1706;UPG;Lion Air ;738;Unknown;Departure
SUB;10:35:00 AM;JT3854;UPG;Lion Air ;738;Unknown;Departure
SUB;10:40:00 AM;ID6346;BEJ;Batik Air ;A320 (PK-LUO) ;Departed 11:02 AM;Departure
SUB;10:45:00 AM;ID7516;HLP;Batik Air ;A320 (PK-LUQ) ;Departed 10:48 AM;Departure
SUB;10:50:00 AM;IP211;CGK;Pelita Air ;A320 (PK-PWH) ;Departed 10:53 AM;Departure
SUB;11:10:00 AM;ID6593;CGK;Batik Air ;738;Unknown;Departure
SUB;11:15:00 AM;QZ627;DPS;AirAsia ;A320 (PK-AZM) ;Departed 12:10 PM;Departure
SUB;11:20:00 AM;JT697;CGK;Lion Air ;B739 (PK-LHJ) ;Departed 11:56 AM;Departure
SUB;11:20:00 AM;JT378;CGK;Lion Air ;738;Unknown;Departure
SUB;11:35:00 AM;GA327;CGK;Garuda Indonesia ;B738 (PK-GFU) ;Departed 12:01 PM;Departure
SUB;11:40:00 AM;QG698;DPS;Citilink ;A320 (PK-GQH) ;Departed 12:14 PM;Departure
SUB;11:40:00 AM;JT680;PKY;Lion Air ;B739 (PK-LHS) ;Departed 11:53 AM;Departure
SUB;12:05:00 PM;ID6391;CGK;Batik Air ;A320 (PK-LUU) ;Estimated dep. 12:33 PM;Departure
SUB;12:05:00 PM;JT694;KOE;Lion Air (Bukalapak Livery) ;B739 (PK-LHH) ;Departed 12:38 PM;Departure
SUB;12:30:00 PM;IU180;KUL;Super Air Jet ;A320 (PK-SAK) ;Departed 1:03 PM;Departure
SUB;12:30:00 PM;JT780;UPG;Lion Air (20 years Sticker) ;B739 (PK-LHM) ;Departed 1:07 PM;Departure
SUB;12:30:00 PM;IN192;PKN;Nam Air ;735;Unknown;Departure
SUB;12:30:00 PM;JT996;UPG;Lion Air ;738;Unknown;Departure
SUB;12:35:00 PM;JT922;DPS;Lion Air ;739;Unknown;Departure
SUB;12:35:00 PM;IU618;BPN;Super Air Jet ;A320 (PK-STS) ;Departed 1:05 PM;Departure
SUB;12:45:00 PM;IU726;LBJ;Super Air Jet ;A320 (PK-SJV) ;Departed 12:59 PM;Departure
SUB;12:50:00 PM;QG668;DPS;Citilink ;A320 (PK-GQS) ;Departed 1:27 PM;Departure
SUB;1:10:00 PM;JT642;LOP;Lion Air ;B739 (PK-LGL) ;Departed 2:03 PM;Departure
SUB;1:15:00 PM;JT3222;BDJ;Lion Air ;B739 (PK-LHI) ;Estimated dep. 1:26 PM;Departure
SUB;1:25:00 PM;IP205;CGK;Pelita Air ;A320 (PK-PWE) ;Departed 1:38 PM;Departure
SUB;1:30:00 PM;JT722;KDI;Lion Air ;B738 (PK-LOH) ;Departed 1:47 PM;Departure
SUB;1:30:00 PM;ID6595;CGK;Batik Air ;A320 (PK-LUU) ;Departed 12:33 PM;Departure
SUB;1:30:00 PM;QZ324;KUL;AirAsia (AirAsia Mobile App Livery) ;A320 (PK-AZU) ;Departed 1:40 PM;Departure
SUB;1:35:00 PM;GA317;CGK;Garuda Indonesia (Retro 1960 livery) ;B738 (PK-GFM) ;Departed 1:57 PM;Departure
SUB;1:45:00 PM;JT804;DPS;Lion Air ;B738 (PK-LPL) ;Departed 3:32 PM;Departure
SUB;1:45:00 PM;JT869;DPS;Lion Air ;738;Unknown;Departure
SUB;1:55:00 PM;QG717;CGK;Citilink ;A320 (PK-GQL) ;Departed 3:28 PM;Departure
SUB;2:00:00 PM;JT836;PNK;Lion Air ;B738 (PK-LJV) ;Departed 2:52 PM;Departure
SUB;2:00:00 PM;QG171;HLP;Citilink ;A320 (PK-GQM) ;Departed 2:13 PM;Departure
SUB;2:05:00 PM;IU542;UPG;Super Air Jet ;320;Unknown;Departure
SUB;2:05:00 PM;IU636;BDJ;Super Air Jet ;A320 (PK-SJH) ;Departed 3:00 PM;Departure
SUB;2:15:00 PM;ID6573;CGK;Batik Air ;32A ;Canceled;Departure
SUB;2:20:00 PM;QG948;BTH;Citilink ;A20N (PK-GTA) ;Departed 2:48 PM;Departure
SUB;2:35:00 PM;QZ326;KUL;AirAsia ;A320 (PK-AZM) ;Departed 3:25 PM;Departure
SUB;2:40:00 PM;3K248;SIN;Jetstar ;A320 (9V-JSX) ;Departed 2:40 PM;Departure
SUB;2:50:00 PM;JT749;CGK;Lion Air ;B739 (PK-LHO) ;Unknown;Departure
SUB;2:50:00 PM;JT372;CGK;Lion Air ;738;Unknown;Departure
SUB;2:55:00 PM;ID7514;HLP;Batik Air ;A320 (PK-LUH) ;Departed 3:04 PM;Departure
SUB;2:55:00 PM;JT730;BPN;Lion Air ;B739 (PK-LHP) ;Departed 4:01 PM;Departure
SUB;3:05:00 PM;JT910;DPS;Lion Air ;B739 (PK-LGP) ;Departed 4:09 PM;Departure
SUB;3:05:00 PM;QG434;BPN;Citilink ;A320 (PK-GQH) ;Departed 3:57 PM;Departure
SUB;3:10:00 PM;ID6401;CGK;Batik Air ;32A ;Unknown;Departure
SUB;3:10:00 PM;IP209;CGK;Pelita Air ;A320 (PK-PWA) ;Departed 3:19 PM;Departure
SUB;3:30:00 PM;IU544;UPG;Super Air Jet ;320;Unknown;Departure
SUB;3:30:00 PM;QZ392;JHB;AirAsia ;A320 (PK-AZL) ;Departed 3:31 PM;Departure
SUB;3:40:00 PM;ID7512;HLP;Batik Air ;A320 (PK-LUO) ;Departed 4:27 PM;Departure
SUB;3:40:00 PM;JT316;BDJ;Lion Air ;B739 (PK-LHS) ;Departed 3:56 PM;Departure
SUB;3:40:00 PM;ID7065;HLP;Batik Air ;32A ;Unknown;Departure
SUB;3:50:00 PM;MH872;KUL;Malaysia Airlines ;B738 (9M-MSF) ;Departed 4:26 PM;Departure
SUB;4:00:00 PM;JT362;BPN;Lion Air ;739;Unknown;Departure
SUB;4:00:00 PM;JT884;UPG;Lion Air ;738;Unknown;Departure
SUB;4:05:00 PM;JT856;PLM;Lion Air ;B738 (PK-LKK) ;Departed 4:55 PM;Departure
SUB;4:15:00 PM;ID6587;CGK;Batik Air ;B738 (PK-LZZ) ;Departed 4:30 PM;Departure
SUB;4:15:00 PM;ID6862;CGK;Batik Air ;32A ;Unknown;Departure
SUB;4:30:00 PM;GA315;CGK;Garuda Indonesia ;B738 (PK-GFP) ;Departed 4:51 PM;Departure
SUB;4:30:00 PM;SJ562;UPG;Sriwijaya Air ;738;Unknown;Departure
SUB;4:30:00 PM;SQ927;SIN;Singapore Airlines ;B38M (9V-MBG) ;Departed 4:34 PM;Departure
SUB;4:40:00 PM;JT268;TRK;Lion Air ;B739 (PK-LKM) ;Departed 4:57 PM;Departure
SUB;4:45:00 PM;JT692;KOE;Lion Air ;B739 (PK-LHR) ;Departed 5:10 PM;Departure
SUB;4:55:00 PM;JT920;DPS;Lion Air ;B739 (PK-LGL) ;Departed 5:43 PM;Departure
SUB;4:55:00 PM;IP623;BPN;Pelita Air ;A320 (PK-PWF) ;Departed 5:06 PM;Departure
SUB;5:00:00 PM;JT226;BDJ;Lion Air ;B739 (PK-LHI) ;Departed 5:20 PM;Departure
SUB;5:00:00 PM;IU648;BPN;Super Air Jet ;A320 (PK-SGC) ;Departed 6:07 PM;Departure
SUB;5:00:00 PM;QG488;BDJ;Citilink ;A320 (PK-GQF) ;Departed 5:04 PM;Departure
SUB;5:05:00 PM;QG418;PNK;Citilink ;A20N (PK-GTE) ;Departed 5:34 PM;Departure
SUB;5:15:00 PM;JT838;PNK;Lion Air ;B738 (PK-LPL) ;Departed 7:01 PM;Departure
SUB;5:25:00 PM;ID7579;CGK;Batik Air ;A320 (PK-LUQ) ;Departed 6:32 PM;Departure
SUB;5:30:00 PM;IU718;LOP;Super Air Jet ;A320 (PK-SJH) ;Departed 6:43 PM;Departure
SUB;5:30:00 PM;QG711;CGK;Citilink ;A320 (PK-GLI) ;Departed 7:35 PM;Departure
SUB;5:40:00 PM;QG179;HLP;Citilink Garuda Indonesia ;A320 (PK-GQT) ;Departed 6:54 PM;Departure
SUB;5:45:00 PM;QG9436;BPN;Citilink ;A320 (PK-GQR) ;Departed 6:28 PM;Departure
SUB;5:55:00 PM;JT800;UPG;Lion Air (Bukalapak Livery) ;B739 (PK-LHH) ;Departed 6:05 PM;Departure
SUB;6:15:00 PM;ID6307;CGK;Batik Air ;A320 (PK-LUQ) ;Estimated dep. 6:34 PM;Departure
SUB;6:30:00 PM;GA313;CGK;Garuda Indonesia ;B738 (PK-GNH) ;Departed 6:50 PM;Departure
SUB;6:30:00 PM;IP207;CGK;Pelita Air ;A320 (PK-PWH) ;Departed 6:34 PM;Departure
SUB;6:35:00 PM;JT366;BPN;Lion Air ;B739 (PK-LGP) ;Departed 7:36 PM;Departure
SUB;6:40:00 PM;GA325;CGK;Garuda Indonesia ;B738 (PK-GUA) ;Departed 6:46 PM;Departure
SUB;6:40:00 PM;SQ929;SIN;Singapore Airlines ;B38M (9V-MBB) ;Departed 6:58 PM;Departure
SUB;7:00:00 PM;QG173;HLP;Citilink ;A320 (PK-GQQ) ;Departed 7:08 PM;Departure
SUB;7:05:00 PM;QG494;BDJ;Citilink ;A320 (PK-GLM) ;Departed 8:17 PM;Departure
SUB;7:15:00 PM;ID6575;CGK;Batik Air ;32A ;Unknown;Departure
SUB;7:35:00 PM;QG662;DPS;Citilink ;A320 (PK-GQP) ;Departed 8:53 PM;Departure
SUB;7:45:00 PM;QG719;CGK;Citilink ;A320 (PK-GQH) ;Departed 8:32 PM;Departure
SUB;7:50:00 PM;IP203;CGK;Pelita Air ;A320 (PK-PWD) ;Departed 8:03 PM;Departure
SUB;7:55:00 PM;GA319;CGK;Garuda Indonesia ;B738 (PK-GFV) ;Departed 8:28 PM;Departure
SUB;7:55:00 PM;ID7518;HLP;Batik Air ;A320 (PK-LUO) ;Estimated dep. 7:55 PM;Departure
SUB;7:55:00 PM;QG352;UPG;Citilink ;A320 (PK-GQJ) ;Departed 8:25 PM;Departure
SUB;8:00:00 PM;JT880;UPG;Lion Air ;B739 (PK-LSL) ;Departed 8:08 PM;Departure
SUB;8:25:00 PM;QG354;UPG;Citilink (Retro Livery) ;A320 (PK-GQI) ;Estimated dep. 8:37 PM;Departure
SUB;9:20:00 PM;QG9721;CGK;Citilink ;A320 (PK-GLU) ;Estimated dep. 10:15 PM;Departure
SXK;9:05:00 AM;IW1514;AMQ;Wings Air ;AT76 (PK-WHV) ;Unknown;Arrival
SXK;9:35:00 AM;IW1515;AMQ;Wings Air ;AT76 (PK-WHV) ;Departed 9:54 AM;Departure
TIM;6:05:00 AM;JT984;UPG;Lion Air ;B739 (PK-LGJ) ;Landed 5:43 AM;Arrival
TIM;7:00:00 AM;SJ588;UPG;Sriwijaya Air ;738;Unknown;Arrival
TIM;7:40:00 AM;IW1601;NBX;Wings Air ;AT76 (PK-WHL) ;Landed 7:44 AM;Arrival
TIM;8:35:00 AM;ID6260;UPG;Batik Air ;B738 (PK-LZS) ;Landed 8:39 AM;Arrival
TIM;8:35:00 AM;ID6268;UPG;Batik Air ;32A ;Unknown;Arrival
TIM;9:05:00 AM;GA635;DJJ;Garuda Indonesia ;B738 (PK-GNC) ;Landed 8:46 AM;Arrival
TIM;10:15:00 AM;IW1609;NBX;Wings Air ;AT7 ;Canceled;Arrival
TIM;10:15:00 AM;JT985;DJJ;Lion Air ;B739 (PK-LGJ) ;Landed 10:32 AM;Arrival
TIM;11:00:00 AM;IL7384;WMX;Trigana Air ;73F ;Unknown;Arrival
TIM;11:05:00 AM;SJ589;DJJ;Sriwijaya Air ;738;Unknown;Arrival
TIM;12:45:00 PM;IW1605;EWE;Wings Air ;AT76 (PK-WHL) ;Landed 12:18 PM;Arrival
TIM;1:15:00 PM;ID6187;DJJ;Batik Air ;B738 (PK-LZS) ;Landed 1:28 PM;Arrival
TIM;1:15:00 PM;ID6261;DJJ;Batik Air ;32A ;Unknown;Arrival
TIM;1:40:00 PM;IL7386;WMX;Trigana Air ;73F ;Unknown;Arrival
TIM;6:55:00 AM;JT984;DJJ;Lion Air ;B739 (PK-LGJ) ;Departed 7:02 AM;Departure
TIM;7:45:00 AM;SJ588;DJJ;Sriwijaya Air ;738;Unknown;Departure
TIM;8:00:00 AM;IW1608;NBX;Wings Air ;AT7 ;Canceled;Departure
